id_material,IdUsuario,IdSugestao,IdTipodeMaterial,tbTipodeMaterialSubcategoria,numero_capes,idTipodeVerba,Tombo,Tombo Antigo,código de impressão,ordem_relatorio,Processo,Fornecedor,Nota Fiscal,Pasta,tipo de aquisição,Data,DataAqExport,Moeda,Preço,Importado,origem_da_importacao,patrimonio_ativo
14975,12,20388,2,,,,394895,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14976,8,20389,2,,,,394495,373522,03-03-15,,,N. USP 3916409,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14977,12,20390,2,,,,394896,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14978,12,20391,2,,,,394897,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14979,12,20392,2,,,,394898,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14980,12,20393,2,,,,394899,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14981,12,20394,2,,,,394900,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14982,12,20396,2,,,,394901,,S-200215,,,SECULT/PA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14983,8,20397,2,,,,394492,196835,03-03-15,,,N. USP 8972312,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14984,12,20398,2,,,,394902,,S-200215,,,MOACIR LIMA JR.,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
14985,8,20399,2,,,,394489,275012,03-03-15,,,N. USP 1702036,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14986,12,20400,8,,,,394903,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14987,8,20401,2,,,,394491,174440,03-03-15,,,N. USP 2989567,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14988,12,20402,2,,,,394904,,S-200215,,,EEFE/USP,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14989,12,20403,2,,,,394905,,S-200215,,,EEFE/USP,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14990,12,20404,2,,,,394906,,S-200215,,,AUTOR,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14991,12,20405,2,,,,394907,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14992,12,20406,2,,,,394908,,S-200215,,,MARIA C. C. L. PEREIRA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14993,12,20407,2,,,,394909,,S-200215,,,A. M. J. ANDRADE,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14994,12,20408,2,,,,394910,,S-200215,,,A. M. J. ANDRADE,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14995,8,20409,2,,,,394459,L284962,03-03-15,,,N. USP 7614780,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14996,12,20410,2,,,,394911,,S-200215,,,A. M. J. ANDRADE,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14997,12,20411,2,,,,394912,,S-200215,,,A. M. J. ANDRADE,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14998,12,20412,2,,,,394913,,S-200215,,,A. M. J. ANDRADE,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
14999,8,20413,2,,,,394839,257820,03-03-15,,,N. USP 6555302,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15000,12,20414,2,,,,394914,,S-200215,,,A. E. R. DA SILVA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15001,8,20415,2,,,,394777,,03-03-15,,,N. USP 5672524,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15002,12,20416,2,,,,394915,,S-200215,,,C. I. C. TARITONA,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15003,8,20417,2,,,,394838,M9867FI,03-03-15,,,N. USP 789907,,,Reposição,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15004,12,20418,2,,,,394916,,S-200215,,,UCLA,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15005,12,20419,2,,,,394917,,S-200215,,,UCLA,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15006,8,20420,2,,,,394843,L259990,03-03-15,,,N. USP 7585399,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15007,12,20421,2,,,,394918,,S-200215,,,UCLA,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15008,8,20422,2,,,,394841,332573,03-03-15,,,N. USP 6069404,,,Reposição,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15009,12,20423,2,,,,394919,,S-200215,,,MP/USP,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15010,8,20424,2,,,,394845,350443,03-03-15,,,N. USP 3721087,,,Reposição,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15011,12,20425,2,,,,394920,,S-200215,,,T. KAWAUCHE,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15012,12,20426,2,,,,394921,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15013,12,20427,2,,,,394922,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15014,12,20428,2,,,,394923,,S-200215,,,JANIELI M. OLIVEIRA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15015,12,20429,2,,,,394924,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15016,12,20430,2,,,,394925,,S-200215,,,EDITORA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15017,12,20431,2,,,,394926,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15018,12,20432,2,,,,394927,,S-200215,,,EDITORA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15019,12,20433,2,,,,394928,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15020,12,20434,2,,,,394929,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15021,12,20435,2,,,,394930,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15022,12,20436,2,,,,394931,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15023,12,20437,2,,,,394932,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15024,12,20438,2,,,,394933,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15025,12,20439,2,,,,394934,,S-200215,,,PATRICIO P. SOUZA,,,Doação,3/3/2015,,R$,130,Não,AQUISIÇÃO,Sim
15026,12,20440,2,,,,394935,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15027,12,20441,2,,,,394936,,S-200215,,,FERNANDO TAVARES,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15028,12,20442,2,,,,394937,,S-200215,,,MONICA KALIL,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15029,12,20443,2,,,,394938,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15030,12,20444,2,,,,394939,,S-200215,,,MONICA KALIL,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15031,12,20445,2,,,,394940,,S-200215,,,MICHELLY C. SILVA,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15032,12,20446,2,,,,394941,,S-200215,,,,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15033,12,20447,2,,,,394942,,S-200215,,,BRUNA NICODEMOS,,,Doação,3/3/2015,,R$,40,Não,AQUISIÇÃO,Sim
15034,8,20449,2,,,12,395002,,10776,,2013/10776-6,LIBRAIRIE PHILOSOPHIQUE VRIN,,,Doação,3/4/2015,,R$,76.18,Não,AQUISIÇÃO,Sim
15035,8,20455,2,,,12,395003,,10776,,2013/10776-6,LIBRAIRIE COMPAGNIE,,,Doação,3/4/2015,,R$,119.56,Não,AQUISIÇÃO,Sim
15036,8,20458,2,,,12,395004,,10776,,2013/10776-6,GILBERT JOSEPH,,,Doação,3/4/2015,,R$,34.9,Não,AQUISIÇÃO,Sim
15037,8,20460,2,,,12,395005,,10776,,2013/10776-6,GILBERT JOSEPH,,,Doação,3/4/2015,,R$,40.72,Não,AQUISIÇÃO,Sim
15038,8,20462,2,,,12,395006,,10776,,2013/10776-6,GILBERT JOSEPH,,,Doação,3/4/2015,,R$,94.1,Não,AQUISIÇÃO,Sim
15039,8,20463,2,,,12,395007,,10776,,2013/10776-6,GILBERT JOSEPH,,,Doação,3/4/2015,,R$,36.13,Não,AQUISIÇÃO,Sim
15040,8,20464,2,,,12,394970,,22291,,2013/22291-7,ESPACE HARTMATTAN,,,Doação,3/4/2015,,R$,35.22,Não,AQUISIÇÃO,Sim
15041,8,20465,2,,,12,394971,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,76.34,Não,AQUISIÇÃO,Sim
15042,8,20467,2,,,12,394972,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,52.74,Não,AQUISIÇÃO,Sim
15043,8,20468,2,,,12,394973,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,159.27,Não,AQUISIÇÃO,Sim
15044,8,20469,2,,,12,394974,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,145.74,Não,AQUISIÇÃO,Sim
15045,8,20470,2,,,12,394975,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,124.92,Não,AQUISIÇÃO,Sim
15048,8,20473,2,,,12,394977,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,124.92,Não,AQUISIÇÃO,Sim
15049,8,20474,2,,,12,394978,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,43.37,Não,AQUISIÇÃO,Sim
15050,8,20475,2,,,12,394979,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,111.04,Não,AQUISIÇÃO,Sim
15051,8,20476,2,,,12,394981,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,163.09,Não,AQUISIÇÃO,Sim
15052,8,20477,2,,,12,394980,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/4/2015,,R$,66.27,Não,AQUISIÇÃO,Sim
15053,12,20478,2,,,,394943,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15054,12,20479,2,,,,394944,,S-200215,,,MICHELLY C. SILVA,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15055,12,20480,2,,,,394945,,S-200215,,,MICHELLY C. SILVA,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15056,12,20481,2,,,,394946,,S-200215,,,MICHELLY C. SILVA,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15057,12,20482,2,,,,394947,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15058,12,20483,2,,,,394948,,S-200215,,,BIBLIOTECA NACIONAL,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15059,12,20484,2,,,,394949,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15060,12,20485,2,,,,394950,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15061,12,20486,2,,,,394951,,S-200215,,,VALERIA VAZ,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15062,12,20487,2,,,,394952,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15063,12,20488,2,,,,394953,,S-200215,,,AUTORA,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15064,8,20489,2,,,,395015,C4063,03-03-15,,,IEP/USP,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15065,12,20490,2,,,,394954,,S-200215,,,,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15066,12,20491,2,,,,394955,,S-200215,,,,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15067,12,20492,2,,,,394956,,S-200215,,,PATRICIO P. SOUZA,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15068,12,20493,2,,,,394957,,S-200215,,,,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15069,8,20494,2,,,,395014,C4062,03-03-15,,,IEP/USP,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15070,12,20495,8,,,,394958,,S-200215,,,SIBI,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15071,8,20496,2,,,,395013,C4064,03-03-15,,,IEP/USP,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15072,8,20497,2,,,,395012,C4065,03-03-15,,,IEP/USP,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15073,8,20498,2,,,,395011,A2786,03-03-15,,,CAD. DE LINGUA E LIT. ALEMA,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15074,8,20499,2,,,,395010,27450,03-03-15,,,C/ LIVRA. FRANCESA,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15075,12,20500,2,,,,394959,,S-200215,,,,,,Doação,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15076,8,20501,2,,,,395009,24455,03-03-15,,,DEP.GEO-FFLCH/USP,,,Retombamento,3/4/2015,,R$,130,Não,AQUISIÇÃO,Sim
15077,12,20502,2,,,,394960,,S-200215,,,IPT,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15078,8,20503,2,,,,395008,,03-03-15,,,SBD-EPUSP,,,Doação,3/4/2015,,R$,40,Não,AQUISIÇÃO,Sim
15079,12,20504,2,,,,394961,,S-200215,,,,,,Doação,3/4/2015,,R$,13.34,Não,AQUISIÇÃO,Sim
15080,12,20506,8,,,,394962,,S-200215,,,,,,Doação,3/4/2015,,R$,13.33,Não,AQUISIÇÃO,Sim
15081,12,20507,8,,,,394963,,S-200215,,,,,,Doação,3/4/2015,,R$,13.33,Não,AQUISIÇÃO,Sim
15083,16,20509,2,,,,395016,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15084,16,20512,2,,,,395017,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15085,16,20514,2,,,,395018,,CL-050315,,,,,,Doação,3/5/2015,,R$,130,Não,AQUISIÇÃO,Sim
15086,16,20515,2,,,,395019,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15087,8,20516,2,,,12,394982,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,121.45,Não,AQUISIÇÃO,Sim
15088,16,20517,2,,,,395020,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15089,16,20518,2,,,,395021,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15090,16,20519,2,,,,395022,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15091,8,20520,2,,,12,394983,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,74.6,Não,AQUISIÇÃO,Sim
15092,8,20521,2,,,12,394984,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,121.45,Não,AQUISIÇÃO,Sim
15093,8,20522,2,,,12,394985,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,104.1,Não,AQUISIÇÃO,Sim
15094,8,20523,2,,,12,394986,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,121.45,Não,AQUISIÇÃO,Sim
15095,8,20524,2,,,12,394987,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,39.9,Não,AQUISIÇÃO,Sim
15096,8,20525,2,,,12,394988,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,63.5,Não,AQUISIÇÃO,Sim
15097,8,20526,2,,,12,394989,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,222.08,Não,AQUISIÇÃO,Sim
15098,16,20527,2,,,,395023,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15099,16,20529,2,,,,395024,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15100,8,20528,2,,,12,394990,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,87.75,Não,AQUISIÇÃO,Sim
15101,16,20530,2,,,,395025,,CL-050315,,,,,,Doação,3/5/2015,,R$,130,Não,AQUISIÇÃO,Sim
15102,8,20531,2,,,12,394991,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,81.49,Não,AQUISIÇÃO,Sim
15103,16,20532,2,,,,395026,,CL-050315,,,,,,Doação,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15104,8,20533,2,,,12,394992,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,72.87,Não,AQUISIÇÃO,Sim
15105,8,20534,2,,,12,394993,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,32.96,Não,AQUISIÇÃO,Sim
15106,8,20535,2,,,12,394994,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,76.34,Não,AQUISIÇÃO,Sim
15107,8,20536,2,,,12,394995,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,72.87,Não,AQUISIÇÃO,Sim
15108,8,20537,2,,,12,394996,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,62.46,Não,AQUISIÇÃO,Sim
15109,8,20538,2,,,12,394997,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,76.34,Não,AQUISIÇÃO,Sim
15110,8,20539,2,,,12,394998,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,78.07,Não,AQUISIÇÃO,Sim
15111,8,20540,2,,,12,394999,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,86.75,Não,AQUISIÇÃO,Sim
15112,8,20541,2,,,12,395000,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,124.92,Não,AQUISIÇÃO,Sim
15113,8,20542,2,,,12,395001,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,104.1,Não,AQUISIÇÃO,Sim
15114,8,20543,2,,,12,394976,,22291,,2013/22291-7,ESPACE HARMATTAN,,,Doação,3/5/2015,,R$,60.72,Não,AQUISIÇÃO,Sim
15115,8,20544,2,,,,394846,L272102,03-03-15,,,N. USP 6840586,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15116,8,20545,2,,,,394848,220963,03-03-15,,,N. USP 3031380,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15117,8,20546,2,,,,394847,87149,03-03-15,,,N. USP 7585361,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15118,8,20547,2,,,,394844,299093,03-03-15,,,N. USP 6483831,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15119,8,20548,2,,,,394842,M208014,03-03-15,,,N. USP  7192512,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15120,8,20549,2,,,,394840,21625,03-03-15,,,N.USP 6830845,,,Reposição,3/5/2015,,R$,40,Não,AQUISIÇÃO,Sim
15121,8,20555,2,,,,394863,,05-03-15,,,ANONIMA,,,Doação,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15122,8,20558,2,,,,394864,,05-03-15,,,ANONIMA,,,Doação,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15124,8,20560,2,,,,394865,,05-03-15,,,ANONIMO,,,Doação,3/6/2015,,R$,130,Não,AQUISIÇÃO,Sim
15125,8,20561,2,,,,394855,,05-03-15,,,FABIO DE S. ANDRADE,,,Doação,3/6/2015,,R$,130,Não,AQUISIÇÃO,Sim
15126,8,20562,2,,,,394854,277393,05-03-15,,,N. USP 6554976,,,Reposição,3/6/2015,,R$,130,Não,AQUISIÇÃO,Sim
15127,8,20563,2,,,,394862,,05-03-15,,,N. USP 8023595,,,Reposição,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15128,8,20565,4,1,,,371672,267604,06-03-15,,,CAPH-BIBLIOTECA,,,Reposição,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15129,8,20566,4,2,,,371673,306656,06-03-15,,,CAPH-BIBLIOTECA,,,Reposição,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15130,8,20567,3,3,,,394776,,06-03-15,,,SVAPAC,,,Doação,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15131,8,20568,4,3,,,371671,,06-03-15,,,SVAPAC,,,Doação,3/6/2015,,R$,40,Não,AQUISIÇÃO,Sim
15132,8,20585,2,,,,394965,,11-03-15,,,NEIDE T.M. GONZALEZ,,,Doação,3/11/2015,,R$,130,Não,AQUISIÇÃO,Sim
15133,8,20586,2,,,,394964,,11-03-15,,,NEIDE T.M. GONZALEZ,,,Doação,3/11/2015,,R$,40,Não,AQUISIÇÃO,Sim
15135,8,20588,2,,,12,395075,,19311,,2011/19311-0,ED. SEM FRONTEIRAS,,,Doação,3/11/2015,,R$,70,Não,AQUISIÇÃO,Sim
15136,8,20589,2,,,,394966,,11-03-15,,,NEIDE T.M. GONZALEZ,,,Doação,3/11/2015,,R$,130,Não,AQUISIÇÃO,Sim
15137,8,20590,2,,,,394968,,11-03-15,,,NEIDE M.T. GONZALEZ,,,Doação,3/11/2015,,R$,130,Não,AQUISIÇÃO,Sim
15138,8,20591,2,,,,394969,,11-03-15,,,NEIDE M.T. GONZALEZ,,,Doação,3/11/2015,,R$,130,Não,AQUISIÇÃO,Sim
15139,8,20592,2,,,,394967,,11-03-15,,,NEIDE M.T. GONZALEZ,,,Doação,3/11/2015,,R$,130,Não,AQUISIÇÃO,Sim
15140,8,20593,2,,,,395062,,11-03-15,,,HUMANITAS,,R,Doação,3/11/2015,,R$,40,Não,AQUISIÇÃO,Sim
15141,8,20603,2,,,,395060,,11-03-15,,,HUMANITAS,,,Doação,3/11/2015,,R$,40,Não,AQUISIÇÃO,Sim
15142,8,20604,2,,,,395061,,11-03-15,,,HUMANITAS,,,Doação,3/11/2015,,R$,40,Não,AQUISIÇÃO,Sim
15143,8,20605,2,,,12,394469,,5465,,2012/05465-9,ED. UFMG,,,Doação,3/11/2015,,R$,37,Não,AQUISIÇÃO,Sim
15144,8,20606,2,,,12,394470,,5465,,2012/05465-9,ED. UFMG,,,Doação,3/11/2015,,R$,26,Não,AQUISIÇÃO,Sim
15145,8,20607,2,,,12,394471,,5465,,2012/05465-9,ED. UFMG,,,Doação,3/11/2015,,R$,24,Não,AQUISIÇÃO,Sim
15147,8,20609,2,,,12,395030,,22875,,2012/22875-6,FNAC,,,Doação,3/11/2015,,R$,159.6,Não,AQUISIÇÃO,Sim
15148,8,20610,2,,,12,395031,,22875,,2012/22875-6,FNAC,,,Doação,3/11/2015,,R$,72.39,Não,AQUISIÇÃO,Sim
15149,8,20611,2,,,12,395032,,22875,,2012/22875-6,FNAC,,,Doação,3/11/2015,,R$,72.69,Não,AQUISIÇÃO,Sim
15150,8,20612,2,,,12,395033,,22875,,2012/22875-6,FNAC,,,Doação,3/11/2015,,R$,29.94,Não,AQUISIÇÃO,Sim
15152,8,20632,2,,,,395077,,11-03-15,,,B. ABDALA JUNIOR,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15153,8,20633,2,,,,395079,,11-03-15,,,HELIO DE S. GUIMARAES,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15154,8,20634,2,,,,395078,,11-03-15,,,HELIO DE S. GUIMARAES,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15155,8,20635,2,,,,395063,,11-03-15,,,ABDIAS V. DE CARVALHO,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15156,8,20636,2,,,,395064,,11-03-15,,,ALDAIR C. RODRIGUES,,,Doação,3/13/2015,,R$,130,Não,AQUISIÇÃO,Sim
15157,8,20637,2,,,,395070,,13-03-15,,,USP/DT-SIBI,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15158,8,20638,6,,,,395080,,11-03-15,,,USP/DT-SIBI,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15159,8,20639,2,,,,395072,,11-03-15,,,USP/DT-SIBI,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15160,8,20640,2,,,,395071,,11-03-15,,,USP/DT-SIBI,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15161,8,20641,2,,,,394861,,11-03-15,,,CESTA-CENTRO DE EST. AMERINDIOS,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15162,8,20642,2,,,,395048,,11-03-15,,,A. DIMAS,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15163,8,20643,2,,,,395049,,11-03-15,,,A. DIMAS,,,Doação,3/13/2015,,R$,130,Não,AQUISIÇÃO,Sim
15164,8,20644,2,,,,395054,,11-03-15,,,A. DIMAS,,,Doação,3/13/2015,,R$,130,Não,AQUISIÇÃO,Sim
15165,8,20645,2,,,,394818,,11-03-15,,,UNESP-IBILCE,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15166,8,20646,2,,,,394850,,11-03-15,,,FRAYA FREHSE,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15167,8,20647,2,,,,394851,,13-03-15,,,FRAYA FREHSE,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15168,8,20648,2,,,,394853,,11-03-15,,,FRAYA FREHSE,,,Doação,3/13/2015,,R$,40,Não,AQUISIÇÃO,Sim
15169,8,20649,2,,,,395059,,11-03-15,,,A. DIMAS,,,Doação,3/13/2015,,R$,130,Não,AQUISIÇÃO,Sim
