especificação,nreferencia,numero,região,local,titulo,data,rolonum,Bobina,suporte,País,Sistema,Ano de Entrada,Origem,Nota,Acervo disponível,Acervo indisponível
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1813,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 5.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1814,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 6.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1815,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 7.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1816,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 8.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1816,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 9.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Fazenda Real, Folha Eclesiástica, Folha Civil.",55,55,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1817,1,55,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 10.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1818,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 11.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1819,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 226, livro 12.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1820,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 226, livro 13.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1822,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 226, livro 14.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1828,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 226, livro 15.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1820-1821,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 226, livro 16.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1820,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 226, livro 17.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1810-1826,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 227, livro 1, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1800-1830,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 288, livro 1, volume 2.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1809-1812,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 229, livro 1, 1 volume.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1812,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 229, livro 2, 1 volume.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1815,1,56,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 130, livro 1, volume 2.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1817,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 231, livro 1, volume 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1792-1815,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 231, livro 2, volume 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1818,1,56,Microfilmes,Brasil,Neg/Pos,1969,Natividade,"Pacote 232, livro 1, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1807,1,56,Microfilmes,Brasil,Neg/Pos,1969,Pilar,"Pacote 232, livro 2, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1771,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 232, livro 3, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Folha Civil, Administradores da Coleta, Devedores da Fazenda, Devedores de Ofícios.",56,56,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1773-1796,1,56,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 233, livro 1, volume 2. Até a página 63.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",57,57,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1773-1796,1,57,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 233, livro 1, volume 2. A partir da página 64.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",57,57,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1808,1,57,Microfilmes,Brasil,Neg/Pos,1969,Goiás e várias outras localidades da capitania,"Pacote 234, livro 1, volume 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",57,57,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1761-1805,1,57,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 235, livro 1, volume 1. Na capa há data de 1805 e na ombada de 1774 1 1827. Dentro do volume há um caderno do ano de 1773 em diante. O m/m título para o ano de 1805 em diante.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",57,57,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1762-1772,1,57,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 236, livro 1, volume 2. Até a página 15.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",58,58,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1773 em diante,1,58,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 237, livro 1, volume 2.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",58,58,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1787 em diante,1,58,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 238, livro 1, volume 4. Dentro deste livro há um abecedário de nomes.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Devedores de Ofício, Recebedores.",58,58,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1805 em diante,1,58,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 239, livro 1, volume 5. Até a página 110.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Recebedores, Rendimentos Reais.",59,59,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1805 em diante,1,59,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 239, livro 1, volume 5. A partir da página 111.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Recebedores, Rendimentos Reais.",59,59,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1820 em diante,1,59,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 240, livro 1, volume 6.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Recebedores, Rendimentos Reais.",59,59,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1761-1772,1,59,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 241, livro 1, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Recebedores, Rendimentos Reais.",59,59,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1772-1854,1,59,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 241, livro 2, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Recebedores, Rendimentos Reais.",59,59,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1773 em diante,1,59,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 242, livro 1, volume 2. Até a página 131.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1773 em diante,1,60,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 242, livro 1, volume 2. A partir da página 132.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1805-1819,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 243, livro 1, volume 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1820-1824,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 244, livro 1, volume 4.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1803 em diante,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 245, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1772-1774,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 245, livro 2.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1826-1827,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 245, livro 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1816,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 246, livro 3, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1771,1,60,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 246, livro 1, volume 1. ",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1798-1808,1,60,Microfilmes,Brasil,Neg/Pos,1969,Natividade,"Pacote 246, livro 2, volume 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Rendimentos Reais, C/C diversas, Dívidas.",60,60,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1779-1783,1,60,Microfilmes,Brasil,Neg/Pos,1969,Real Fazenda,"Pacote 247, livro 1, volume 2.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1784-1790,1,61,Microfilmes,Brasil,Neg/Pos,1969,Real Fazenda,"Pacote 248, livro 1, volume 3.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1791-1798,1,61,Microfilmes,Brasil,Neg/Pos,1969,Real Fazenda,"Pacote 249, livro 1, volume 4.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1813-1827,1,61,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 250, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1813-1827,1,61,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 251, livro 1. (Cópia).",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1815-1832,1,61,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 252, livro 2. ",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Dívidas, Banco Nacional, Caixa Econômica.",61,61,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1815-1832,1,61,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pcote 252, livro 1. Até a página 101.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1815-1832,1,62,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 252, livro 1. A partir da página 102.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1800-1801,1,62,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 253, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1774-1800,1,62,Microfilmes,Brasil,Neg/Pos,1969,Goiás,"Pacote 253, livro 2. Na capa vai de 1774 a 1800.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1802-1807,1,62,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 254, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1802-1827,1,62,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 255, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1801-1812,1,62,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 256, livro 1.",X,
"Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria: Impostos-Coleta Literária, Correio, Despesas miúdas.",62,62,Centro-Oeste,Goiás/Goiás Velho,Arquivo da Delegacia Fiscal do Estado de Goiás - Museu das Bandeiras. Contadoria.,1800-1801,1,62,Microfilmes,Brasil,Neg/Pos,1969,Vila Boa,"Pacote 256, livro 2.",X,
